0,1,1
0.0199,0.998082,0.667986
0.0398,0.994062,0.600029
0.0597,0.988957,0.525898
0.0796,0.98007,0.453414
0.0995,0.968729,0.389324
0.1194,0.957049,0.343898
0.1393,0.944613,0.310387
0.1592,0.930329,0.281865
0.1791,0.912907,0.257006
0.199,0.889404,0.23674
0.2189,0.857448,0.218147
0.2388,0.818226,0.198299
0.2587,0.769397,0.184435
0.2786,0.712341,0.171683
0.2985,0.65755,0.160655
0.3184,0.607499,0.150139
0.3383,0.564369,0.139576
0.3582,0.524498,0.129518
0.3781,0.487271,0.12081
0.398,0.452403,0.112239
0.4179,0.421895,0.104854
0.4378,0.397528,0.0985902
0.4577,0.374549,0.0929704
0.4776,0.352314,0.0876005
0.4975,0.330395,0.082865
0.5174,0.311245,0.078184
0.5373,0.290881,0.0741213
0.5572,0.274978,0.0701676
0.5771,0.259563,0.0664958
0.597,0.246519,0.0630771
0.6169,0.234612,0.0595944
0.6368,0.225541,0.0563327
0.6567,0.218887,0.0530134
0.6766,0.212401,0.0503733
0.6965,0.206796,0.0478197
0.7164,0.201054,0.0453526
0.7363,0.196087,0.0434719
0.7562,0.190994,0.0417994
0.7761,0.18658,0.0402679
0.796,0.182006,0.0389286
0.8159,0.177366,0.0377111
0.8358,0.172911,0.0363269
0.8557,0.168962,0.0349652
0.8756,0.164977,0.0339015
0.8955,0.16076,0.0327513
0.9154,0.157293,0.0318285
0.9353,0.152969,0.0303002
0.9552,0.149663,0.0292525
0.9751,0.145309,0.0279805
0.995,0.142778,0.0270482
1.0149,0.139955,0.026244
1.0348,0.13572,0.0255839
1.0547,0.133343,0.0251161
1.0746,0.130854,0.023841
1.0945,0.128257,0.023213
1.1144,0.124689,0.0228061
1.1343,0.120835,0.0219987
1.1542,0.117595,0.0215533
1.1741,0.115123,0.0212265
1.194,0.112544,0.0209734
1.2139,0.109387,0.0206882
1.2338,0.105188,0.0203294
1.2537,0.102246,0.0200346
1.2736,0.0975937,0.0196437
1.2935,0.0929061,0.0193586
1.3134,0.0887962,0.0190798
1.3333,0.0844839,0.0188043
1.3532,0.0810054,0.0184967
1.3731,0.0770743,0.0182724
1.393,0.073298,0.0179488
1.4129,0.0690571,0.0176188
1.4328,0.0656561,0.0174362
1.4527,0.0625648,0.0172375
1.4726,0.0588183,0.0166448
1.4925,0.0547978,0.0163852
1.5124,0.0522128,0.016225
1.5323,0.0492346,0.0160424
1.5522,0.0465602,0.0155842
1.5721,0.0432783,0.0153664
1.592,0.0405742,0.0151165
1.6119,0.0393174,0.0150396
1.6318,0.0376437,0.0149178
1.6517,0.0355888,0.0147608
1.6716,0.0340997,0.0146038
1.6915,0.0324975,0.0144244
1.7114,0.0302758,0.0143026
1.7313,0.0291441,0.0141841
1.7512,0.0281673,0.0140335
1.7711,0.0272738,0.0139246
1.791,0.026708,0.0138253
1.8109,0.0258264,0.0137355
1.8308,0.0253738,0.0135401
1.8507,0.0247067,0.0132037
1.8706,0.0238132,0.0131332
1.8905,0.0229138,0.0130371
1.9104,0.02261,0.0129762
1.9303,0.0221097,0.0124251
1.9502,0.0218655,0.0121976
1.9701,0.0214188,0.0121303
