0,1,1
0.0199,1,0.970314
0.0398,0.999928,0.925331
0.0597,0.999879,0.862899
0.0796,0.999542,0.768056
0.0995,0.999059,0.691889
0.1194,0.99795,0.637321
0.1393,0.995344,0.593471
0.1592,0.991822,0.551875
0.1791,0.98613,0.509966
0.199,0.976963,0.470459
0.2189,0.961573,0.425709
0.2388,0.943071,0.380605
0.2587,0.929345,0.346644
0.2786,0.914896,0.316555
0.2985,0.89924,0.290455
0.3184,0.880569,0.26548
0.3383,0.855627,0.241303
0.3582,0.833699,0.218751
0.3781,0.812688,0.196538
0.398,0.792474,0.177012
0.4179,0.77045,0.157045
0.4378,0.747751,0.139525
0.4577,0.725413,0.124533
0.4776,0.697455,0.111095
0.4975,0.669352,0.0990385
0.5174,0.638403,0.0900826
0.5373,0.604583,0.0807202
0.5572,0.573899,0.0741764
0.5771,0.538873,0.067482
0.597,0.503606,0.0613069
0.6169,0.465662,0.0559484
0.6368,0.423664,0.0509285
0.6567,0.388108,0.0465484
0.6766,0.357593,0.0427252
0.6965,0.327271,0.0388831
0.7164,0.300109,0.0358012
0.7363,0.277361,0.0327043
0.7562,0.257942,0.0301003
0.7761,0.2378,0.027771
0.796,0.222723,0.0255809
0.8159,0.206465,0.0236618
0.8358,0.18982,0.0217426
0.8557,0.176022,0.0197859
0.8756,0.160656,0.0181113
0.8955,0.14488,0.0165234
0.9154,0.128694,0.015052
0.9353,0.115089,0.0138328
0.9552,0.098613,0.0128469
0.9751,0.0831987,0.0118836
0.995,0.0710891,0.0112213
1.0149,0.0594379,0.0107321
1.0348,0.0512845,0.0103445
1.0547,0.0472802,0.010066
1.0746,0.040357,0.0098365
1.0945,0.0345676,0.00959943
1.1144,0.0289471,0.00938494
1.1343,0.0207213,0.00917045
1.1542,0.016138,0.00898606
1.1741,0.0101073,0.00891456
1.194,0.00434206,0.00871512
1.2139,0,0.00862481
1.2338,0,0.0085345
1.2537,0,0.00845547
1.2736,0,0.00830119
1.2935,0,0.00823722
1.3134,0,0.00817701
1.3333,0,0.00810928
1.3532,0,0.00800768
1.3731,0,0.00795123
1.393,0,0.00789479
1.4129,0,0.00778566
1.4328,0,0.00769535
1.4527,0,0.00758998
1.4726,0,0.00752977
1.4925,0,0.00747709
1.5124,0,0.00742441
1.5323,0,0.00732657
1.5522,0,0.00724002
1.5721,0,0.0071309
1.592,0,0.00706693
1.6119,0,0.00700295
1.6318,0,0.00692393
1.6517,0,0.00686372
1.6716,0,0.00679975
1.6915,0,0.00673578
1.7114,0,0.00667557
1.7313,0,0.00659279
1.7512,0,0.00653634
1.7711,0,0.00644603
1.791,0,0.00638958
1.8109,0,0.00632938
1.8308,0,0.0062654
1.8507,0,0.00619767
1.8706,0,0.00614123
1.8905,0,0.00608478
1.9104,0,0.00601705
1.9303,0,0.00595684
1.9502,0,0.00590416
1.9701,0,0.00585147
