0,1,1
0.0199,1,0.964279
0.0398,1,0.94654
0.0597,1,0.929505
0.0796,1,0.91006
0.0995,1,0.888205
0.1194,0.99984,0.865892
0.1393,0.999043,0.842461
0.1592,0.996011,0.818871
0.1791,0.990586,0.798007
0.199,0.975906,0.774561
0.2189,0.962821,0.749695
0.2388,0.94112,0.72331
0.2587,0.907771,0.699118
0.2786,0.880325,0.674296
0.2985,0.849848,0.646576
0.3184,0.818414,0.621998
0.3383,0.789054,0.588557
0.3582,0.764959,0.553137
0.3781,0.739907,0.518061
0.398,0.718526,0.488564
0.4179,0.693155,0.464014
0.4378,0.675283,0.445773
0.4577,0.658369,0.430272
0.4776,0.644487,0.412906
0.4975,0.628211,0.395397
0.5174,0.616084,0.379824
0.5373,0.602521,0.364752
0.5572,0.593905,0.347387
0.5771,0.582097,0.328816
0.597,0.573321,0.302818
0.6169,0.565342,0.274955
0.6368,0.556566,0.241414
0.6567,0.546513,0.222227
0.6766,0.539971,0.200774
0.6965,0.532791,0.18632
0.7164,0.525451,0.170302
0.7363,0.518909,0.157711
0.7562,0.508537,0.140016
0.7761,0.499601,0.123453
0.796,0.489389,0.112784
0.8159,0.480453,0.107421
0.8358,0.470241,0.102775
0.8557,0.45971,0.0994336
0.8756,0.449497,0.0958486
0.8955,0.434179,0.0930379
0.9154,0.418861,0.0902273
0.9353,0.406574,0.0871585
0.9552,0.38982,0.0845487
0.9751,0.372108,0.0826127
0.995,0.354875,0.0805191
1.0149,0.340993,0.0785545
1.0348,0.325834,0.076633
1.0547,0.304931,0.0749122
1.0746,0.293123,0.0734208
1.0945,0.277166,0.0717287
1.1144,0.26121,0.0702086
1.1343,0.243179,0.0683588
1.1542,0.227541,0.0671112
1.1741,0.209829,0.0655051
1.194,0.19467,0.0643866
1.2139,0.179512,0.0632394
1.2338,0.164832,0.0617337
1.2537,0.151428,0.0607873
1.2736,0.139461,0.0595684
1.2935,0.131482,0.0586936
1.3134,0.118877,0.0576038
1.3333,0.109303,0.0565283
1.3532,0.0997287,0.0554384
1.3731,0.0946226,0.0545063
1.393,0.0885591,0.0538897
1.4129,0.0816978,0.0530437
1.4328,0.0751556,0.0519682
1.4527,0.0692516,0.0511364
1.4726,0.0649434,0.0500609
1.4925,0.0599968,0.0493726
1.5124,0.0560077,0.0485552
1.5323,0.0523376,0.0478239
1.5522,0.0497846,0.0472073
1.5721,0.0469124,0.0461891
1.592,0.0449976,0.0455582
1.6119,0.0429232,0.0449416
1.6318,0.0416467,0.0442819
1.6517,0.0402106,0.043823
1.6716,0.0387745,0.0432064
1.6915,0.0367002,0.0427189
1.7114,0.0346258,0.0422026
1.7313,0.0328706,0.0416864
1.7512,0.0309558,0.0410841
1.7711,0.030158,0.0405965
1.791,0.0292006,0.0400229
1.8109,0.0282432,0.0395354
1.8308,0.0277645,0.0391482
1.8507,0.0271262,0.0385459
1.8706,0.026488,0.0381301
1.8905,0.0258497,0.0377859
1.9104,0.0255306,0.03737
1.9303,0.0252114,0.0369112
1.9502,0.0245732,0.036481
1.9701,0.024254,0.0361942
