0,1,1
0.0199,0.999931,0.716886
0.0398,0.999623,0.597332
0.0597,0.998628,0.504519
0.0796,0.995713,0.458832
0.0995,0.991736,0.429408
0.1194,0.984637,0.36761
0.1393,0.970989,0.324677
0.1592,0.951819,0.27222
0.1791,0.93265,0.230468
0.199,0.911251,0.190496
0.2189,0.890264,0.171246
0.2388,0.86914,0.156285
0.2587,0.850965,0.146085
0.2786,0.830218,0.133871
0.2985,0.804362,0.121581
0.3184,0.772161,0.109468
0.3383,0.737115,0.0936093
0.3582,0.708789,0.0823234
0.3781,0.679298,0.0758499
0.398,0.653544,0.0661113
0.4179,0.629094,0.0601052
0.4378,0.604403,0.0552801
0.4577,0.578409,0.0503666
0.4776,0.550804,0.0474994
0.4975,0.52193,0.0449352
0.5174,0.493124,0.0424785
0.5373,0.466616,0.0399965
0.5572,0.442063,0.0378365
0.5771,0.415315,0.0357461
0.597,0.39107,0.0336809
0.6169,0.365865,0.0318304
0.6368,0.340695,0.0301126
0.6567,0.318542,0.028199
0.6766,0.298584,0.0261906
0.6965,0.279963,0.0246623
0.7164,0.261617,0.0233676
0.7363,0.2491,0.0221803
0.7562,0.233805,0.0209677
0.7761,0.219265,0.0195467
0.796,0.207469,0.0183909
0.8159,0.194884,0.0171341
0.8358,0.18319,0.0157321
0.8557,0.172422,0.0146584
0.8756,0.159871,0.0132753
0.8955,0.150029,0.0121259
0.9154,0.13933,0.0107933
0.9353,0.128425,0.0098207
0.9552,0.11632,0.00858917
0.9751,0.106066,0.007345
0.995,0.096293,0.00640398
1.0149,0.0878914,0.00548822
1.0348,0.0816502,0.00513455
1.0547,0.0762662,0.00489456
1.0746,0.0710881,0.00467352
1.0945,0.0661843,0.00440195
1.1144,0.0617949,0.00410512
1.1343,0.056651,0.00385249
1.1542,0.052776,0.00368197
1.1741,0.0481465,0.00350514
1.194,0.0441,0.00334725
1.2139,0.0411851,0.00330304
1.2338,0.0400878,0.00323357
1.2537,0.0391962,0.00318304
1.2736,0.038476,0.003082
1.2935,0.0371729,0.00299358
1.3134,0.0361442,0.00289253
1.3333,0.0355612,0.00274727
1.3532,0.0348753,0.00266517
1.3731,0.0335037,0.00260833
1.393,0.0319948,0.00250728
1.4129,0.0304516,0.00243781
1.4328,0.0296286,0.00236202
1.4527,0.0280855,0.00225466
1.4726,0.0261651,0.00217887
1.4925,0.0249649,0.00205256
1.5124,0.0239018,0.0019894
1.5323,0.0229416,0.00187572
1.5522,0.0219471,0.00178099
1.5721,0.0201639,0.00168626
1.592,0.0189637,0.00159784
1.6119,0.0177635,0.00155363
1.6318,0.0166318,0.00149679
1.6517,0.0151915,0.00138942
1.6716,0.0139227,0.00131364
1.6915,0.0127568,0.00123785
1.7114,0.0116594,0.00119996
1.7313,0.0107678,0.00117469
1.7512,0.00973903,0.00111785
1.7711,0.00895031,0.00107996
1.791,0.00840163,0.00104207
1.8109,0.00754432,0.00103575
1.8308,0.00699564,0.00100417
1.8507,0.0063098,0.000959966
1.8706,0.00576112,0.000934703
1.8905,0.00486952,0.000922072
1.9104,0.00411509,0.000865232
1.9303,0.00349782,0.000827339
1.9502,0.00277768,0.000795761
1.9701,0.002229,0.000751552
