0,1,1
0.0199,0.999991,0.802627
0.0398,0.999972,0.777229
0.0597,0.999926,0.759565
0.0796,0.999861,0.742272
0.0995,0.999657,0.725107
0.1194,0.99949,0.705101
0.1393,0.99924,0.68442
0.1592,0.998925,0.660617
0.1791,0.998637,0.63403
0.199,0.998341,0.604949
0.2189,0.997757,0.56795
0.2388,0.997145,0.536756
0.2587,0.996144,0.510127
0.2786,0.993641,0.485334
0.2985,0.984334,0.460217
0.3184,0.971838,0.436295
0.3383,0.961817,0.411549
0.3582,0.953149,0.387656
0.3781,0.946178,0.363724
0.398,0.940477,0.33866
0.4179,0.935156,0.314676
0.4378,0.929641,0.290635
0.4577,0.92445,0.269073
0.4776,0.918044,0.251951
0.4975,0.910081,0.234249
0.5174,0.90248,0.220025
0.5373,0.894952,0.208266
0.5572,0.886665,0.197887
0.5771,0.87886,0.186956
0.597,0.872074,0.175759
0.6169,0.865937,0.162901
0.6368,0.859699,0.151789
0.6567,0.853905,0.13985
0.6766,0.848575,0.127658
0.6965,0.842633,0.113653
0.7164,0.836885,0.0980918
0.7363,0.831518,0.0841867
0.7562,0.826216,0.0748977
0.7761,0.8193,0.0656657
0.796,0.814776,0.0581565
0.8159,0.809279,0.0526363
0.8358,0.803384,0.0477015
0.8557,0.7953,0.0425764
0.8756,0.788848,0.0379271
0.8955,0.78172,0.0322309
0.9154,0.775045,0.0271819
0.9353,0.766869,0.0224612
0.9552,0.760714,0.0187684
0.9751,0.753242,0.0161178
0.995,0.745428,0.0144618
1.0149,0.735713,0.0131912
1.0348,0.724172,0.0120539
1.0547,0.715309,0.0108547
1.0746,0.702535,0.0100124
1.0945,0.691847,0.00891311
1.1144,0.67886,0.00791853
1.1343,0.66667,0.00682402
1.1542,0.657048,0.00584372
1.1741,0.647842,0.00492053
1.194,0.634364,0.00423051
1.2139,0.624667,0.00377843
1.2338,0.613757,0.00370229
1.2537,0.607703,0.00356429
1.2736,0.598443,0.00342629
1.2935,0.588542,0.00327877
1.3134,0.581302,0.00313125
1.3333,0.573423,0.00304559
1.3532,0.56445,0.00295993
1.3731,0.557562,0.00286476
1.393,0.552723,0.00279338
1.4129,0.546642,0.00266965
1.4328,0.542647,0.0025602
1.4527,0.536074,0.00245075
1.4726,0.529854,0.00235081
1.4925,0.525182,0.00222709
1.5124,0.521363,0.00214619
1.5323,0.517377,0.00200343
1.5522,0.510925,0.00195584
1.5721,0.507078,0.00185115
1.592,0.50374,0.00177501
1.6119,0.499921,0.00167983
1.6318,0.494647,0.00161321
1.6517,0.490188,0.00153707
1.6716,0.487268,0.00146569
1.6915,0.483059,0.00139907
1.7114,0.479852,0.00134196
1.7313,0.474021,0.00129913
1.7512,0.471425,0.00125155
1.7711,0.465632,0.00118492
1.791,0.461933,0.00110878
1.8109,0.460514,0.00102789
1.8308,0.455333,0.000956505
1.8507,0.45333,0.0008994
1.8706,0.44825,0.000861331
1.8905,0.44609,0.000808985
1.9104,0.444839,0.000775673
1.9303,0.439926,0.000723327
1.9502,0.436505,0.00071381
1.9701,0.431212,0.000670981
