0,1,1
0.0199,1,0.909457
0.0398,0.999967,0.883176
0.0597,0.999701,0.867214
0.0796,0.999386,0.854059
0.0995,0.999004,0.84321
0.1194,0.998556,0.832891
0.1393,0.998108,0.823403
0.1592,0.997078,0.813593
0.1791,0.996066,0.803321
0.199,0.994423,0.793209
0.2189,0.992563,0.780697
0.2388,0.988729,0.35585
0.2587,0.979881,0.330306
0.2786,0.953156,0.287884
0.2985,0.868516,0.255318
0.3184,0.817041,0.232061
0.3383,0.779891,0.212111
0.3582,0.748203,0.198125
0.3781,0.719137,0.186114
0.398,0.690885,0.17534
0.4179,0.663397,0.165956
0.4378,0.637037,0.156733
0.4577,0.604137,0.148606
0.4776,0.570904,0.140545
0.4975,0.525638,0.133447
0.5174,0.488073,0.126577
0.5373,0.467789,0.120878
0.5572,0.451173,0.115256
0.5771,0.436333,0.109907
0.597,0.424995,0.104416
0.6169,0.411782,0.0990484
0.6368,0.400329,0.0936995
0.6567,0.390502,0.088568
0.6766,0.380907,0.0834176
0.6965,0.37045,0.0782388
0.7164,0.36137,0.07289
0.7363,0.352738,0.0683066
0.7562,0.342247,0.0647438
0.7761,0.333367,0.0610866
0.796,0.322527,0.0578168
0.8159,0.312916,0.0548967
0.8358,0.303156,0.0524207
0.8557,0.291918,0.0498786
0.8756,0.281228,0.0473459
0.8955,0.270953,0.0448605
0.9154,0.258802,0.0429137
0.9353,0.246319,0.0407212
0.9552,0.235861,0.0387839
0.9751,0.227612,0.0368372
0.995,0.219976,0.0351645
1.0149,0.21156,0.0333784
1.0348,0.202629,0.0322916
1.0547,0.193832,0.0310253
1.0746,0.184934,0.0298723
1.0945,0.176535,0.0287761
1.1144,0.164982,0.0277555
1.1343,0.153794,0.0264513
1.1542,0.142091,0.0253267
1.1741,0.133061,0.0243439
1.194,0.126554,0.023569
1.2139,0.119516,0.0229169
1.2338,0.11354,0.022331
1.2537,0.108411,0.0217545
1.2736,0.103398,0.0212253
1.2935,0.0978537,0.0208001
1.3134,0.0927411,0.0203937
1.3333,0.0870641,0.0199495
1.3532,0.0814369,0.0194487
1.3731,0.0764238,0.0190801
1.393,0.0727055,0.0187305
1.4129,0.0687549,0.0182579
1.4328,0.064605,0.017861
1.4527,0.060256,0.0175303
1.4726,0.0566373,0.0171428
1.4925,0.0531016,0.0168404
1.5124,0.0502299,0.0164907
1.5323,0.0469266,0.01616
1.5522,0.0440881,0.0158954
1.5721,0.0409508,0.0156024
1.592,0.0384277,0.0152433
1.6119,0.0364524,0.0149598
1.6318,0.034892,0.0147424
1.6517,0.0324519,0.0144967
1.6716,0.0305264,0.0142416
1.6915,0.0289494,0.0139392
1.7114,0.0277377,0.013684
1.7313,0.0263765,0.013391
1.7512,0.0253971,0.0132209
1.7711,0.024451,0.0129658
1.791,0.0239198,0.0127579
1.8109,0.0234052,0.0126539
1.8308,0.02304,0.0124555
1.8507,0.0222764,0.0122948
1.8706,0.0217121,0.0121153
1.8905,0.0213469,0.0119924
1.9104,0.0210149,0.0118223
1.9303,0.0205999,0.0117183
1.9502,0.0204837,0.0115482
1.9701,0.0198031,0.0113687
